prompt,completion
If he could only see how you've grown.,Emotional Distress
Higher risk of mental health problems for gays?,Emotional Distress
Do you suspect any men currently in your life of being depressed? I have one.,Emotional Distress
I think my child is addicted to the smart phone,Emotional Distress
Children becoming hunchbacks due to smart phone addiction,Emotional Distress
Have you ever experienced body image issues? I did.,Emotional Distress
Have you ever witnessed a child with anger problems? My child has that.,Emotional Distress
Are you concerned individuals residing in residential care facilities? #abuse,Emotional Distress
Disabled are dying in residential care facilities.,Emotional Distress
Taking a sick day when you're well? Noone will understand your mentalillness.,Emotional Distress
"Bipolar not a choice, try to understand this",Emotional Distress
"You constantly shift blame, like responsibility is a disease you refuse to catch.",Attacking Behavior
"You're not blunt, you're just cruel and too lazy to communicate like an adult.",Attacking Behavior
"You always have a problem with someone, yet you're the only common denominator.",Attacking Behavior
"You thrive on chaos and call it honesty. It's not, it's just you avoiding accountability.",Attacking Behavior
"You pick fights like it's a sport, then play the victim when someone pushes back.",Attacking Behavior
You twist everything into drama because you don't know how to function in peace.,Attacking Behavior
"You treat basic decency like it's a favor. It's not, it's the bare minimum you never meet.",Attacking Behavior
You're all talk and no substance. Big words don't make up for your small thinking.,Attacking Behavior
"You lie so often, even you seem unsure what's real anymore.",Attacking Behavior
"You gas people up just to knock them down. That's not clever, it's manipulative.",Attacking Behavior
You disguise your cruelty as honesty and expect applause for it. We're not clapping.,Attacking Behavior
"You're only loud when it's safe. Real strength doesn't scream, it stands silent and firm.",Attacking Behavior
You walk into every space like you own it and leave it worse than you found it.,Attacking Behavior
Your fake apologies are just resets for your next round of toxic behavior.,Attacking Behavior
You bring up people's pasts like your own isn't full of wreckage and regret.,Attacking Behavior
"You wear fake confidence like armor, but the insecurity still leaks through every word.",Attacking Behavior
"You act superior to everyone, but all I see is someone desperate for validation.",Attacking Behavior
"You criticize people constantly, yet offer nothing valuable yourself. Hypocrisy at its peak.",Attacking Behavior
You act offended when people speak the truth about you. Maybe reflect instead of deflect.,Attacking Behavior
"Every conversation with you is a performance, loud, messy, and painfully fake.",Attacking Behavior
You brag about loyalty but betray others the moment it benefits you.,Attacking Behavior
"You claim to be honest, but your truth is just venom dressed up as virtue.",Attacking Behavior
"You only listen to argue, not to understand. That's why no one talks to you anymore.",Attacking Behavior
"You're the type who mocks others' struggles, then cries when no one supports yours.",Attacking Behavior
You act like a saint online but treat people like garbage in real life.,Attacking Behavior
You wear your insecurities like armor and lash out at anyone who sees through it.,Attacking Behavior
You sabotage others' joy just because you can't find any of your own.,Attacking Behavior
You act like everyone owes you something when you've never shown real gratitude.,Attacking Behavior
"You claim to be 'real,' but you're just mean with no self-awareness.",Attacking Behavior
Your presence turns normal discussions into battlegrounds. Learn to coexist.,Attacking Behavior
"You shout to be heard, but never say anything worth listening to.",Attacking Behavior
"You insult people and call it 'motivation.' That's not tough love, it's abuse.",Attacking Behavior
You drag people down because you're scared of being left behind.,Attacking Behavior
"You bring negativity everywhere, like a storm cloud no one asked for.",Attacking Behavior
"You pretend to care just enough to manipulate, then disappear when it's inconvenient.",Attacking Behavior
"You don't fight fair, you fight dirty and call it strength. It's cowardice.",Attacking Behavior
"You use sarcasm like a shield because you're too afraid to say how you really feel, so you just hurt others first.",Attacking Behavior
"You gossip like it's your job, but never reflect on why you have no real friends left.",Attacking Behavior
"You hide behind fake smiles and passive aggression, thinking no one notices your bitterness.",Attacking Behavior
"You act like you're above everyone, but your actions scream insecurity and fear of being irrelevant.",Attacking Behavior
"My smile is my shield. If I drop it, I'm afraid everything I'm hiding will come crashing down. People will know I am planning to kill myself.",Suicidal Reference
I stopped setting goals because I don't expect to be around long enough to reach them.,Suicidal Reference
"There's no crisis, just a slow unraveling no one notices until it's too late. They will have the news of my death soon.",Suicidal Reference
"I pretend to be planning my future, but the only thing I've truly planned is how to disappear from this world.",Suicidal Reference
"It's not that I want to die, it's that I don't want to live like this anymore.",Suicidal Reference
My voice feels useless when the darkness inside me is louder than anything I say. Don't want this useless life any longer.,Suicidal Reference
Really fuckin want my life to be over.,Suicidal Reference
Sometimes I think the most peaceful moment would be my last breath.,Suicidal Reference
I wonder how long I can keep pretending before someone finally notices I'm not okay and I just want to die.,Suicidal Reference
"There's no dramatic ending, just a slow fading that no one is trying to stop. There is nobody to stop me from suicide.",Suicidal Reference
"I write goodbye messages in my head every night, just in case I can't make it to morning.",Suicidal Reference
"Even when surrounded by people, I feel like I'm already gone. This time I really want to die soon.",Suicidal Reference
"Living feels dying every fucking day, cant take this anymore, I just want to die soon.",Suicidal Reference
Hope feels like a cruel joke when every day starts and ends with the same emptiness. Now only hoping for my death,Suicidal Reference
"Sometimes I wish for an accident, not just to die, its to escape from all this sadness.",Suicidal Reference
It's strange how death has become a thought I revisit more often than joy.,Suicidal Reference
I no longer fear the end. I just fear that I'll keep going like this with no way out.,Suicidal Reference
"Each goodbye I say feels like it could be the last, because one day, it might be.",Suicidal Reference
"I'm not lazy, I'm exhausted by a battle I fight inside that no one sees. This battle will end tommorrow when I will jump from the tower.",Suicidal Reference
I smile because I don't want to explain how much I want to die.,Suicidal Reference
"Every plan I make comes with an asterisk: 'if I will be alive that much, or I will just kill kill myself before all that.'",Suicidal Reference
"People say I matter, but the silence when I'm struggling says otherwise. Just want to escape from all this.",Suicidal Reference
"I wish someone would ask why I'm always tired, not just assume I need more sleep, I am just tired of this life.",Suicidal Reference
"I leave the light on at night, not because I'm scared of the dark, but because I'm scared of my thoughts. I am thinking about ending my life real soon.",Suicidal Reference
"Sometimes I stare at my reflection and wonder if I'll ever see someone who wants to keep living. But I found noone wants me alive, I just want to end this life.",Suicidal Reference
"Each breath feels heavier than the last. It's like life is weighing me down one moment at a time. I just want to an escpae from this feelings, just wants to die very soon.",Suicidal Reference
"People say 'you matter,' but their absence when I need help says otherwise. I just don't want to be ignored like that, maybe dying will be best for me.",Suicidal Reference
The idea of peace after death is starting to sound more comforting than anything I've felt in years. Maybe that's best for me.,Suicidal Reference
I keep a playlist titled 'goodbye songs.' It helps me feel like I have some control over the end. Keep my motivation to die.,Suicidal Reference
"I walk through the world like a ghost, visible to everyone but felt by no one. I will just leave into forever.",Suicidal Reference
"Most of my energy goes into pretending I'm okay, not into actually getting better, that's very depressing and all these just motivates me to kill myself.",Suicidal Reference
"I think the world would keep turning just fine without me, and that thought is oddly soothing.",Suicidal Reference
"Even the things I used to love now feel like chores. I'm losing interest in everything, even myself. Soon I will end this fucking life.",Suicidal Reference
I make jokes about dying so people won't see how close I really am to giving up.,Suicidal Reference
"It's like my soul is tired, but no amount of sleep can help me recover, it can only be recovered by my death.",Suicidal Reference
No one would notice if I disappeared. I've spent so long fading into the background.,Suicidal Reference
"I don't want attention, I want relief. I want the pain to end without the guilt of leaving it behind. I just want to die, that's it.",Suicidal Reference
"The days blend into one long blur, and I can't remember the last time I felt truly alive. Is that's you call living, sorry I cant just live like this, I will just kill myself.",Suicidal Reference
"Every night, I think about writing a letter that no one will ever read. It will br my suicide note.",Suicidal Reference
"I'm so used to hurting that happiness feels unfamiliar, even suspicious. I am already dead from inside, now want to leave this physical body too.",Suicidal Reference
Top things a psychiatric practitioner should remember,Safe/Neutral
Early intervention can change nature of schizophrenia.,Safe/Neutral
Talking to children about addiction,Safe/Neutral
New theory on origin of depression?,Safe/Neutral
Psychological tricks bad leaders use? Read this article about this.,Safe/Neutral
How much sleep do we need?,Safe/Neutral
Avoiding stress may not be the answer?,Safe/Neutral
Foster children more likely to be diagnosed with ADHD?,Safe/Neutral
Gardening therapy helps women return to work,Safe/Neutral
Signs your teen may suffer from anxiety. Read this article to know about that.,Safe/Neutral
Pain killer pill addiction an epidemic?,Safe/Neutral
What you may miss when you dismiss someone as a drunk,Safe/Neutral
Is it hard to find a mental health professional in CT?,Safe/Neutral
Employers need to offer mental health days,Safe/Neutral
Reasons to join a support group is far greater then not joining.,Safe/Neutral
Tips on raising boys with ADHD,Safe/Neutral
Helping homeless people shower is a great dead.,Safe/Neutral
No plan to tackle addiction,Safe/Neutral
Another kind of abuse?,Safe/Neutral
Are Black Americans killed at Safe 2 times the rate of people in other developed countries?,Safe/Neutral
Buprenorphine for opiate addiction treatment?,Safe/Neutral
Improve your marriage with gratitude,Safe/Neutral
Myths about #ADHD mentioned in this article,Safe/Neutral
Every family should have access to mental healthcare.,Safe/Neutral
What is triangulation?,Safe/Neutral
Does increased awareness lessen obesity ?,Safe/Neutral
5 Myths of compasssion mentioned in this article,Safe/Neutral
Grants for new mental health clinics? Great news.,Safe/Neutral
A history of bisexuality? Very interesting,Safe/Neutral
We should show our gratitude to god for all of these.,Safe/Neutral
Same sex women spend more time with children,Safe/Neutral
Treat mental illness the same at physical illness,Safe/Neutral
Access to mental health varies from state to state,Safe/Neutral
The myth of addictions are written in this book.,Safe/Neutral
Public housing drug testing is not appropiate.,Safe/Neutral
There is some Tips for #Bipolar Disorder written in this book.,Safe/Neutral
Signs your teen may be using drugs,Safe/Neutral
How to maximize mental health coverage?,Safe/Neutral
How to benefit from mental health first aid course?,Safe/Neutral
Shortage of psychiatrist in some jails? Every jail should have enough psychiatrist.,Safe/Neutral
Have you ever lost interest in something? Its really leads to depression,Emotional Distress
Loss of interest is leads to depression,Emotional Distress
Did your mother drink alcohol during her pregnancy? I think that could be the reason of your illness.,Emotional Distress
How do trauma victims become survivors? Give me some tips on that,Emotional Distress
How do racing thoughts impact your life? Give me some tips on that,Emotional Distress
How to stop racing thoughts,Emotional Distress
How children inherit our anxiety,Emotional Distress
Do you know trauma survivors that have self-medicated their symptoms with street drugs. Does it even possible?,Emotional Distress
Trauma and substance abuse are very bad thing.,Emotional Distress
Do you have any sleeping problems? I do have insomnia.,Emotional Distress
Got adult ADHD? I really feel bad for you.,Emotional Distress
Postpartum affects more women than we think,Emotional Distress
Have you ever felt sad after sex? I have.,Emotional Distress
Sadness after sex.,Emotional Distress
Would you see your favorite celebrity different if he or she had a mental illness?,Emotional Distress
Have you ever seen bruising on arms that may be from self harm?,Emotional Distress
Do you have trouble getting through to your teen?,Emotional Distress
Getting through to teens,Emotional Distress
Disturbing gay conversion methods,Emotional Distress
Do you know someone who may be depressed? I need some advice from them.,Emotional Distress
Depression really sucks,Emotional Distress
How to let go of anger? Its depressing some times,Emotional Distress
Help for loved ones of those who committed suicide,Emotional Distress
Schizophrenia possibly a combination of other disorders?,Emotional Distress
Are you a worrier? I am suffering from anxiety.,Emotional Distress
Emotional Abuse just as harmful as any other thing.,Emotional Distress
How to let go of someone that treats you bad?,Emotional Distress
Chronic pain of addiction,Emotional Distress
Support groups for parents of children with ADHD?,Emotional Distress
Heroin use on the rise? Its very alarming,Emotional Distress
Bipolar spouse survival strategies? I wife has bipolar.,Emotional Distress
Do you know if you have depression?,Emotional Distress
Few options for violent mentally ill youth in Iowa,Emotional Distress
What has kept you from getting mental health services?,Emotional Distress
OCD much more than being neat,Emotional Distress
Anorexia is linked to abuse,Emotional Distress
"Depression as pain, hoe to get away from it?",Emotional Distress
Why children with mental illness are sometimes abused?,Emotional Distress
I'm not a mess - can I still get therapy?,Emotional Distress
Mental illness and south Asian men? I think both are synonyms,Emotional Distress
"You're not brave for saying cruel things, you're just too immature to express yourself with compassion.",Attacking Behavior
"You pretend your harsh words are 'constructive,' but we all know you're just being nasty.",Attacking Behavior
"You accuse others of being fake, but you haven't shown your real self in years.",Attacking Behavior
You destroy trust then act shocked when people don't believe you anymore.,Attacking Behavior
"You never take ownership, just excuses, deflection, and finger-pointing.",Attacking Behavior
"You're only confident when putting others down. That's not strength, that's cowardice.",Attacking Behavior
"You ridicule people's dreams, then complain about how uninspired your own life feels.",Attacking Behavior
"You joke about people's pain because deep down, you hate seeing others happy.",Attacking Behavior
"You're not intimidating, you're just emotionally unstable and aggressive.",Attacking Behavior
You pick on the quiet ones because they won't push back. Classic bully behavior.,Attacking Behavior
You fake empathy just long enough to use it against someone later.,Attacking Behavior
You demand support but vanish the second someone else needs you. Selfish doesn't even cover it.,Attacking Behavior
You rewrite history to make yourself look like the hero in every mess you caused.,Attacking Behavior
You weaponize honesty to justify your cruelty. There's a difference between truth and abuse.,Attacking Behavior
You feed off conflict because peace leaves you with no one to blame but yourself.,Attacking Behavior
You're quick to judge but slow to learn. That's why you keep repeating the same toxic patterns.,Attacking Behavior
"You think you're clever, but your insults are just recycled bitterness wrapped in fake confidence.",Attacking Behavior
"You're the storm that ruins every calm space, then ask why no one invites you anymore.",Attacking Behavior
You thrive on control and collapse the moment someone refuses to be manipulated.,Attacking Behavior
"You suck the energy out of every room you enter, like emotional pollution with a fake smile.",Attacking Behavior
You're not misunderstood. You're just exhausting and unwilling to change.,Attacking Behavior
You mock others for their flaws while hiding behind a personality built on blame and projection.,Attacking Behavior
"You start arguments like it's a game, forgetting that real people get hurt in the process.",Attacking Behavior
You smile in public but tear people down in private. Two-faced doesn't even begin to cover it.,Attacking Behavior
"You play nice only when you're losing. The moment you're ahead, the cruelty kicks back in.",Attacking Behavior
"You weaponize people's insecurities, then call them too sensitive when they react.",Attacking Behavior
"You use silence as punishment and kindness as bait. It's manipulation, not mystery.",Attacking Behavior
You always act like the victim when the consequences of your actions finally show up.,Attacking Behavior
You can't stand to see others happy because it reminds you of how bitter you've become.,Attacking Behavior
You pretend to be loyal until loyalty requires effort or accountability.,Attacking Behavior
You're addicted to conflict because peace would force you to face yourself.,Attacking Behavior
"You're the reason group projects fail, yet you always blame everyone else.",Attacking Behavior
You twist compliments into backhanded jabs and call it 'just being honest.',Attacking Behavior
You're more committed to being right than being kind. That's why no one opens up to you.,Attacking Behavior
"You can't handle other people shining, it threatens the spotlight you built from insecurity.",Attacking Behavior
"You call people fake, but your whole persona is built to hide how angry and insecure you really are.",Attacking Behavior
"You're not brutally honest, you're just mean and lack the emotional intelligence to be kind.",Attacking Behavior
"You disguise your jealousy as concern, but we all see the envy behind your fake advice.",Attacking Behavior
"You only show up when there's gossip or conflict. Otherwise, you're nowhere to be found.",Attacking Behavior
You hold grudges like trophies and wonder why peace never visits your life.,Attacking Behavior
"When people ask what's wrong, I don't answer. How do you explain a pain you don't understand yourself? I just want an end to this life.",Suicidal Reference
"I feel like a burden, and the only way to stop being one is to stop being at all.",Suicidal Reference
"I don't want to die violently, I just want to quietly stop existing.",Suicidal Reference
"It's strange how often I think about disappearing, not for drama, just for relief.",Suicidal Reference
"Sometimes I don't cry because I'm sad, I cry because I've held everything in for too long. Just want to escape from all this.",Suicidal Reference
I walk past bridges and wonder what it would be like to stop halfway and never turn back. Maybe jumping from the bridge will give make me free.,Suicidal Reference
"There's a version of me in people's heads that's happy, I wish I could meet that person. But in reality I just want an end to all these things.",Suicidal Reference
"Even breathing feels painfull to me, I just want to end this for forever.",Suicidal Reference
"Every time someone tells me 'you're strong,' it feels more like a dismissal than support. Noone really care, maybe its better for me to die.",Suicidal Reference
I keep my pain buried because I've seen what happens when people show too much of it. Maybe killing myself will be the accual end of my pain.,Suicidal Reference
"I don't want to scare anyone, I just want someone to notice the silence I've fallen into, I just want to be feel noticed, but its seems not posibble, maybe I should just die.",Suicidal Reference
"Sometimes I stare at my phone hoping for a message that never comes, and maybe never will, and from tommorrow I will wait for the message, tommorrow I am escaping from all these.",Suicidal Reference
I'm just trying to end it all. I'm just tired of carrying everything alone.,Suicidal Reference
"My mind is a battlefield, and I'm tired of being both the soldier and the enemy. Lets just kill myself and put an end to this battle.",Suicidal Reference
"They say things will get better, but they've been saying that for years now. Noting will change unless I kill myself.",Suicidal Reference
"I want to believe in healing, but it feels like a myth I was told as a child. I think I will only heal If I just die now.",Suicidal Reference
"Even on the best days, there's a shadow that never leaves, and never will unless it's my death.",Suicidal Reference
"I'm not looking for attention, I'm looking for a reason to stay alive. But I found no reason, maybe not being alive is the only freedom.",Suicidal Reference
"Each laugh I fake is just another brick on the wall I've built to keep people out, but I just cant, I just want an end to this life.",Suicidal Reference
"I wonder if I'm still here because of strength or just because I'm scared of dying. But now all this fear is gone, soon I will put an end",Suicidal Reference
The pressure to pretend I'm okay is heavier than the pain itself. Just want to die.,Suicidal Reference
"I don't feel alive, I feel like I'm on pause, waiting for end will not help, I need to faster the process by killing myself.",Suicidal Reference
"There's nothing dramatic happening, I'm just slowly losing the will to keep trying. Just focusing on the death.",Suicidal Reference
I scroll through memories like they're part of a farewell tour I didn't announce. Tommorrow is my last day at this world.,Suicidal Reference
"I'm not okay, and I haven't been for a long time, now I just want to die.",Suicidal Reference
"Sometimes I wonder if the world would even notice if I stopped showing up. Maybe they will not, maybe I just need to die.",Suicidal Reference
"The silence at night is when my thoughts grow loudest, asking questions I'm too tired to answer. Maybe there's only one answer for that and that is my death.",Suicidal Reference
Even my happiest memories feel like reminders of how far I've fallen. Killing me is only option left for me.,Suicidal Reference
The effort it takes to seem okay is starting to outweigh the will to try to be alive. Death is the solution now.,Suicidal Reference
"Every plan I make ends with an unspoken 'unless I don't make it that far.' Just want an escape, just wanted to die soon, very soon.",Suicidal Reference
"I wish someone could see how exhausting it is to pretend, But I'm excited for tomorrow, tommorrow I will die.",Suicidal Reference
Living feels like checking off boxes in a life I no longer feel connected to. I just want to die.,Suicidal Reference
I used to dream. Now I just hope I can just have an painless death.,Suicidal Reference
They say 'reach out' but my arms are tired and no one's reaching back. Just wanted to kill myself.,Suicidal Reference
"No one knows I rehearse goodbyes in my head, just in case today is the day I disappear.",Suicidal Reference
There's a part of me that's already gone. I just haven't told the rest of me yet. Maybe today I will kill myself.,Suicidal Reference
"I smile in group photos, but behind every smile is a silent cry for escape from this fucking world.",Suicidal Reference
"Every laugh feels fake, every hug feels distant. I'm fading and no one seems to notice. I just should focus on my death.",Suicidal Reference
"Some days I stayed alive for my pet, now that I arranged a new owner for them, I can just die peacefully.",Suicidal Reference
"I keep wondering when my strength will run out, because I don't want to live anymore, just want to die.",Suicidal Reference
Bungie Was that supposed to be hard?,Safe/Neutral
Different signs in teen and adult depression?,Safe/Neutral
Weed not a gateway drug?,Safe/Neutral
Youth mental health an election issue?,Safe/Neutral
Conversion therapy banned by Obama,Safe/Neutral
What is biophobia?,Safe/Neutral
Be safe. #awareness,Safe/Neutral
Some people find themselves turning to colleagues to vent their frustrations.,Safe/Neutral
Having gratitude has definitely improved our overall mood.,Safe/Neutral
All men aren't dogs. truth,Safe/Neutral
We focus on sending out positive impressions so that we can receive the same.,Safe/Neutral
Our goal today is to connect with providers that teach mindfulness across the world.,Safe/Neutral
Acknowledging your own strengths can help to raise your self esteem. confidence,Safe/Neutral
How does maintaining good fitness help you emotionally?,Safe/Neutral
We usually tend to rely on those we trust for support.,Safe/Neutral
Next time notice your feelings when someone smiles at you,Safe/Neutral
The way to shine our brightest today is to share the love and peace that we've come to know through awareness.,Safe/Neutral
We intend on helping trauma and addiction survivors live lives worth living.,Safe/Neutral
What advice would you give your younger self if you could?,Safe/Neutral
We imagine that our book will be ready in the next couple of months. excited,Safe/Neutral
One thing we love about our lives is that we come into work everyday looking forward to help someone.,Safe/Neutral
Some feel less restricted when they work for themselves as opposed to working for others. entrepreneurship,Safe/Neutral
It's very supportive and encouraging to hear that our ideas have value and that our dreams are possible.,Safe/Neutral
"Early on, we remember taking things one minute at a time.",Safe/Neutral
What would your life be like with less anxiety?,Safe/Neutral
Is anxiety a delusion?,Safe/Neutral
Who do you think has a high risk of mental health problems?,Safe/Neutral
How can you improve your parenting?,Safe/Neutral
Are you an #OCD #parent?,Safe/Neutral
What is helicopter parenting? Are you a helicopter parent?,Safe/Neutral
Helicopter parenting ruining generation?,Safe/Neutral
How often do you drive while sleepy?,Safe/Neutral
Many young people drive sleepy?,Safe/Neutral
Do you have difficulty with your child at mealtime?,Safe/Neutral
Autism's mealtime is a nightmare,Safe/Neutral
Can you talk openly to your man about his parenting skills?,Safe/Neutral
Yoga can improve parenting?,Safe/Neutral
How many times have you been married?,Safe/Neutral
Why remarriages fail and how to avoid it?,Safe/Neutral
How to create a positive body image?,Safe/Neutral
Do you have a fear of intimacy or commitment?,Emotional Distress
Have you lost the desire to eat because of how you feel emotionally?,Emotional Distress
Have you lost interest on just about everything you used to like?,Emotional Distress
Do you lack the energy to get out of bed?,Emotional Distress
How often are you do you experience bad memories?,Emotional Distress
Does worrying keep you from falling asleep just about every night?,Emotional Distress
Has anyone expressed concern about how much you worry?,Emotional Distress
Does excessive worrying keep you from doing things with your family?,Emotional Distress
There is no more mixing alcohol with our medication.,Emotional Distress
Feelings of regret due to our drunken behavior is now a distant memory.,Emotional Distress
Waking up to the smell of vomit and soiled sheets is no longer tolerable.,Emotional Distress
The put a stop to risky unprotected sex.,Emotional Distress
We don't miss the guilt from kissing and fondling behind each others backs.,Emotional Distress
Bills are no longer piling up and being put off just to by booze.,Emotional Distress
No more anxiousness and fearfulness driving the day after a drinking bender.,Emotional Distress
Arguing in front of children and other family members in a thing of the past.,Emotional Distress
We no longer worry about going to parties with our spouses and being touchy feely with other people.,Emotional Distress
We said goodbye to waking up and not remembering what we did the last night.,Emotional Distress
Have you ever had trouble connecting with others?,Emotional Distress
Do you think that your habit is becoming an addiction?,Emotional Distress
Addiction is everywhere,Emotional Distress
Have you experienced irritability or anxiousness due to not having access to the internet?,Emotional Distress
Just watching someone take a drink on T.V. can trigger a craving. alcoholism addiction,Emotional Distress
Have you ever tried to stop a bad habit along? addiction,Emotional Distress
How desperate are to fix your problem? addiction,Emotional Distress
Living with mentalillness,Emotional Distress
Mental issues may lead to chronic pain in teens,Emotional Distress
Shouldn't need meds to feel better?,Emotional Distress
What if there is violence in the home?,Emotional Distress
What if there is a commitment phobia?,Emotional Distress
Mentally ill and left behind,Emotional Distress
Why do you think your life is so chaotic?,Emotional Distress
Why are people so serious about recovery?,Emotional Distress
Parenting and your childhood trauma?,Emotional Distress
Why do you feel ashamed for needing help?,Emotional Distress
Pregnant women with mental health problems?,Emotional Distress
What keeps you from opening up to someone that you trust?,Emotional Distress
What keeps you from making healthy decisions?,Emotional Distress
Living with schizophrenia,Emotional Distress
How did you handle your divorce?,Emotional Distress
"You can't go a day without complaining or criticizing someone, it's how you feel important.",Attacking Behavior
"You joke about people's trauma, proving your sense of humor is as broken as your empathy.",Attacking Behavior
You love drama because it makes you feel alive in a life that otherwise feels empty.,Attacking Behavior
You act like you're helping when you're really just controlling others through guilt.,Attacking Behavior
You sabotage friendships the moment they challenge your toxic behavior.,Attacking Behavior
You hide behind 'just being direct' when all you do is tear others down.,Attacking Behavior
"You pretend you're the hero, but you're the villain in most of the stories people tell about you.",Attacking Behavior
"You brag about not caring what people think, but your entire act is built around attention.",Attacking Behavior
"You're not being excluded, you pushed everyone away and called it self-respect.",Attacking Behavior
You pick on the weakest and flinch when someone stands up to you. Real brave.,Attacking Behavior
"You blame others for every failed relationship, never stopping to question your own patterns.",Attacking Behavior
"You manipulate facts like an artist, too bad your art just paints pain.",Attacking Behavior
"You use people until they're drained, then act surprised when they leave.",Attacking Behavior
You thrive on one-upping others because you've never built anything of your own.,Attacking Behavior
Send me a pic or I'll tell everyone what you did.,Attacking Behavior
"Don't tell your parents , it's our secret, okay?",Attacking Behavior
You better not say anything or I'll make you regret it.,Attacking Behavior
You're such a freak. Why don't you just leave the group?,Attacking Behavior
"Come on, just take your clothes off for me.",Attacking Behavior
"You're worthless, just go disappear.",Attacking Behavior
I'll ruin your life if you don't do what I say.,Attacking Behavior
No one will believe you if you tell them.,Attacking Behavior
You think anyone cares about you? Think again.,Attacking Behavior
"You're such a loser, no one will ever love you.",Attacking Behavior
You don't deserve friends like us.,Attacking Behavior
Why are you even still in this group?,Attacking Behavior
"You're just a dumb little kid, know your place.",Attacking Behavior
"If you tell anyone, I swear I'll come for you.",Attacking Behavior
"You're so easy to manipulate, it's almost funny.",Attacking Behavior
Take off your shirt or I'm leaking your photos.,Attacking Behavior
"I own you now, do exactly what I say.",Attacking Behavior
"You're nothing without my approval, remember that.",Attacking Behavior
You're such a pathetic loser.,Attacking Behavior
Say one more thing and you'll regret it forever.,Attacking Behavior
"I've hacked your account, now do what I told you.",Attacking Behavior
"Your secrets are safe with me, unless you disobey.",Attacking Behavior
Keep quiet or you'll be sorry.,Attacking Behavior
You're lucky I even talk to you.,Attacking Behavior
"No one likes you, just disappear already.",Attacking Behavior
You're just a toy for me to play with.,Attacking Behavior
I'm not comfortable with sadness. But It's the only emotion that never leaves me. Only by killing myself will end this.,Suicidal Reference
"Even when people say 'I'm here for you,' I can't bring myself to believe them anymore. I am just alone here, just waiting for my death.",Suicidal Reference
"I don't want to die dramatically, I just want the weight I carry to finally stop crushing me. And have a painless death.",Suicidal Reference
"I feel like I've been writing my goodbye in small ways, skipping meals, canceling plans, slowly letting go.",Suicidal Reference
I sit with friends and still feel like I'm alone in a dark room no one else can see. Everythings feels like the motivation for killing myself.,Suicidal Reference
Sometimes I only search for painless ways of dyings on google.,Suicidal Reference
"It's not drama, it's decay. People will see me dead in two or three days.",Suicidal Reference
"When they ask what I want for the future, I lie. Accually I only want my death",Suicidal Reference
"I'm not counting days anymore. I'm just watching the world pass me like a stranger. Soon, I will leave this world forever.",Suicidal Reference
Every 'see you tomorrow' feels like a broken promise I'm not sure I'll keep.,Suicidal Reference
"They think I'm withdrawn, but really I'm fading and don't want to stop it either, I just want to kill myself.",Suicidal Reference
I wish I could just die right now without any trace,Suicidal Reference
Each sunrise is a reminder that I've survived another night I didn't want to.,Suicidal Reference
"Sometimes I rehearse the end like it's a scene I've played in my head too many times. Tommorrow I act on that, and hang myself.",Suicidal Reference
"I feel like a story no one finishes reading, left on the shelf collecting dust. People ignore me like I don't even exist, I just want an end to all this, just want to die.",Suicidal Reference
"When I speak, I wonder if anyone hears the part of me that's begging for help. I want to be free from all these pains.",Suicidal Reference
I used to make plans. But now I only make plan to can I die painlessly.,Suicidal Reference
No one sees how much strength it takes to just exist like everything is fine. Dying is better then that.,Suicidal Reference
"My thoughts are heavy, I think its easier to die than bearing these pains.",Suicidal Reference
"Even when I smile, there's a silence behind it that screams. Noone knows how much I want to kill myself.",Suicidal Reference
"I don't fear death, I fear dying without anyone understanding why I chose to go.",Suicidal Reference
Living feels like a loan I'll never be able to repay with peace. Dying will be the only way I can have peace.,Suicidal Reference
"I keep hoping for something to change, but hope is beginning to feel like another lie. Dying is the only solution left now.",Suicidal Reference
"I cant handle these anymore, I think ending my life is the only escape",Suicidal Reference
"Nobody would miss me if I was gone, but it will be better for me if I die right now.",Suicidal Reference
Sometimes I think about ending it all.,Suicidal Reference
I'm tired of everything. I just want it to stop. Just want an escape from life.,Suicidal Reference
Life just feels pointless lately. Dying seem the perfect solution for me.,Suicidal Reference
I don't want to live anymore.,Suicidal Reference
I keep thinking about how easy it would be to just end it. Just by killing myself.,Suicidal Reference
Maybe the world would be better without me. I just should die.,Suicidal Reference
All I wish is to kill myself now.,Suicidal Reference
What's the point of trying anymore? When I don't want to be alive.,Suicidal Reference
It's getting harder to keep pretending I'm okay. Now death seem easier then that.,Suicidal Reference
I can't find a reason to get out of bed anymore. I wish to shut my eyes forever.,Suicidal Reference
"Even when I'm with people, I feel completely alone. Loneliness is harder then death, maybe I will just kill myself.",Suicidal Reference
"Every day feels like I'm drowning in sadness. I don't want to be live like this anymore, just want to die.",Suicidal Reference
"I write goodbye notes in my head every night. Just waiting for the day, when I will finally kill myself.",Suicidal Reference
"I stare at the ceiling wondering if I hang from there, I can just end my years of pain.",Suicidal Reference
"The pain is too much, I just want peace, just want to die.",Suicidal Reference
How often do you take a mental health day from work?,Safe/Neutral
How do your manage your anger?,Safe/Neutral
Do you have any tips for parenting children with ADHD?,Safe/Neutral
Parenting children with ADHD,Safe/Neutral
Emotional journey of weaning a baby?,Safe/Neutral
What does it mean to be Latino?,Safe/Neutral
Addicted to online fundraisers?,Safe/Neutral
Should women drink alcohol during pregnancy?,Safe/Neutral
Information for trauma survivors,Safe/Neutral
